inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,school_id_raw,school_id_clean,school_id_changed_flag,date_raw,date_clean,date_parse_method,date_ambiguous_flag,date_parse_error_flag,has_electricity_raw,has_electricity_clean,has_electricity_is_unknown_flag,has_drinking_water_raw,has_drinking_water_clean,has_drinking_water_is_unknown_flag,has_functional_toilet_raw,has_functional_toilet_clean,has_functional_toilet_is_unknown_flag,has_boundary_wall_raw,has_boundary_wall_clean,has_boundary_wall_is_unknown_flag,has_playground_raw,has_playground_clean,has_playground_is_unknown_flag,amenities_functional_count,amenities_deficit_count,infrastructure_score,infrastructure_deficit_pct
INSP02674,2025-07-03,SCH0539,True,True,True,True,,Inaya Salvi,Good condition,sch0539,SCH0539,True,03-Jul-25,2025-07-03,TEXT_MONTH,False,False,Haan,True,False,Yes,True,False,Yes,True,False,Working,True,False,,,True,4.0,0.0,80.0,0.0
INSP00712,2025-04-10,SCH0318,False,True,True,True,False,Deepa Rai,Average,SCH0318,SCH0318,False,04-10-2025,2025-04-10,DASH_MM_DD_AMBIGUOUS,True,False,FALSE,False,False,1,True,False,TRUE,True,False,H,True,False,FALSE,False,False,3.0,2.0,60.0,40.0
INSP02173,2025-09-23,SCH0050,True,True,True,False,False,Kashish D’Alia,Toilets locked,sch0050,SCH0050,True,23-09-2025,2025-09-23,DASH_DD_MM_YYYY,False,False,TRUE,True,False,1,True,False,TRUE,True,False,Kharab,False,False,FALSE,False,False,3.0,2.0,60.0,40.0
INSP00011,2025-04-04,SCH0336,True,True,True,True,True,Sudiksha Johal,,SCH0336,SCH0336,False,04-04-2025,2025-04-04,DASH_MM_DD_AMBIGUOUS,True,False,Available,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,Y,True,False,5.0,0.0,100.0,0.0
INSP02542,2025-08-12,SCH0534,True,False,True,True,False,,Good condition,SCH0534,SCH0534,False,12.08.2025,2025-08-12,DOT_DD_MM_AMBIGUOUS,True,False,1,True,False,0,False,False,Available,True,False,TRUE,True,False,Nahi hai,False,False,3.0,2.0,60.0,40.0
INSP02117,2026-02-01,SCH0097,True,True,True,True,False,Anmol Bhakta,Toilets locked,SCH0097,SCH0097,False,02-01-2026,2026-02-01,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,1,True,False,TRUE,True,False,Hai,True,False,FALSE,False,False,4.0,1.0,80.0,20.0
INSP01835,2025-05-12,SCH0081,True,True,True,True,False,Garima Rana,Toilets locked,SCH0081,SCH0081,False,05-12-2025,2025-05-12,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,Yes,True,False,Haan,True,False,TRUE,True,False,FALSE,False,False,4.0,1.0,80.0,20.0
INSP00794,2025-08-17,SCH0278,True,True,False,False,False,Benjamin Pai,Average,S0278,SCH0278,True,17-08-2025,2025-08-17,DASH_DD_MM_YYYY,False,False,TRUE,True,False,haan,True,False,Nahi,False,False,FALSE,False,False,FALSE,False,False,2.0,3.0,40.0,60.0
INSP02906,2025-05-07,SCH0385,False,True,True,False,False,Siya Dewan,Needs repair,SCH-0385,SCH0385,True,05-07-2025,2025-05-07,DASH_MM_DD_AMBIGUOUS,True,False,0,False,False,H,True,False,TRUE,True,False,FALSE,False,False,FALSE,False,False,2.0,3.0,40.0,60.0
INSP00095,2026-07-01,SCH0222,True,True,True,True,False,Chanakya Sodhi,No remarks,SCH0222,SCH0222,False,07-01-2026,2026-07-01,DASH_MM_DD_AMBIGUOUS,True,False,Haan,True,False,Functional,True,False,1,True,False,Functional,True,False,na,False,False,4.0,1.0,80.0,20.0
INSP00130,2025-04-28,SCH0329,True,True,True,True,False,Wishi Vasa,,sch_0329,SCH0329,True,28-04-2025,2025-04-28,DASH_DD_MM_YYYY,False,False,TRUE,True,False,H,True,False,TRUE,True,False,TRUE,True,False,N,False,False,4.0,1.0,80.0,20.0
INSP02361,2025-04-22,SCH0489,True,True,True,True,False,Xalak Hans,Average,sch_0489,SCH0489,True,22.04.2025,2025-04-22,DOT_DD_MM_YYYY,False,False,Hai,True,False,TRUE,True,False,haan,True,False,Yes,True,False,na,False,False,4.0,1.0,80.0,20.0
INSP01901,2025-06-08,SCH0439,True,True,True,False,True,Kala Nadig,Needs repair,sch0439,SCH0439,True,06-08-2025,2025-06-08,DASH_MM_DD_AMBIGUOUS,True,False,Functional,True,False,H,True,False,Y,True,False,Broken,False,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP02757,2025-11-29,SCH0372,True,True,True,True,True,Wakeeta Bawa,No remarks,SCH0372,SCH0372,False,29-11-2025,2025-11-29,DASH_DD_MM_YYYY,False,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,5.0,0.0,100.0,0.0
INSP01933,2025-06-10,SCH0347,True,True,True,True,True,Nihal Salvi,Needs repair,sch_0347,SCH0347,True,06-10-2025,2025-06-10,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,TRUE,True,False,haan,True,False,Yes,True,False,TRUE,True,False,5.0,0.0,100.0,0.0
INSP02264,2025-05-10,SCH0370,True,True,False,True,True,Manthan Pandey,Needs repair,sch_0370,SCH0370,True,05-10-2025,2025-05-10,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,Functional,True,False,FALSE,False,False,H,True,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP01866,2025-09-10,SCH0500,True,True,True,True,True,,Toilets locked,SCH0500,SCH0500,False,09-10-2025,2025-09-10,DASH_MM_DD_AMBIGUOUS,True,False,haan,True,False,TRUE,True,False,Y,True,False,H,True,False,TRUE,True,False,5.0,0.0,100.0,0.0
INSP01659,2025-11-27,SCH0107,,True,False,False,False,,,sch0107,SCH0107,True,11-27-2025,2025-11-27,DASH_MM_DD_YYYY,False,False,,,True,H,True,False,Nahi,False,False,Broken,False,False,FALSE,False,False,1.0,3.0,20.0,60.0
INSP00517,2025-06-10,SCH0051,True,True,True,True,False,Zayyan Loyal,Average,SCH-0051,SCH0051,True,06-10-2025,2025-06-10,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,Haan,True,False,Available,True,False,Y,True,False,0,False,False,4.0,1.0,80.0,20.0
INSP01858,2026-02-18,SCH0395,True,True,True,False,False,Eshana Manda,Average,SCH0395,SCH0395,False,18-02-2026,2026-02-18,DASH_DD_MM_YYYY,False,False,TRUE,True,False,1,True,False,Y,True,False,FALSE,False,False,0,False,False,3.0,2.0,60.0,40.0
INSP01278,2026-07-01,SCH0561,False,True,False,True,False,Waida Shankar,Needs repair,SCH0561,SCH0561,False,07-01-2026,2026-07-01,DASH_MM_DD_AMBIGUOUS,True,False,No,False,False,Hai,True,False,N,False,False,haan,True,False,FALSE,False,False,2.0,3.0,40.0,60.0
INSP00951,2025-07-09,SCH0323,False,True,True,True,False,Bina Shankar,Good condition,SCH0323,SCH0323,False,07-09-2025,2025-07-09,DASH_MM_DD_AMBIGUOUS,True,False,FALSE,False,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,No,False,False,3.0,2.0,60.0,40.0
INSP01121,2025-01-11,SCH0225,True,True,True,False,True,,Toilets locked,SCH0225,SCH0225,False,01-11-2025,2025-01-11,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,Working,True,False,TRUE,True,False,FALSE,False,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP00420,2025-10-15,SCH0148,True,True,True,True,True,Januja Magar,Needs repair,SCH0148,SCH0148,False,15-10-2025,2025-10-15,DASH_DD_MM_YYYY,False,False,Yes,True,False,H,True,False,Yes,True,False,TRUE,True,False,TRUE,True,False,5.0,0.0,100.0,0.0
INSP00923,2025-12-03,SCH0242,,True,True,True,True,Omkaar Das,Good condition,SCH0242,SCH0242,False,12-03-2025,2025-12-03,DASH_MM_DD_AMBIGUOUS,True,False,,,True,1,True,False,H,True,False,Haan,True,False,Yes,True,False,4.0,0.0,80.0,0.0
INSP02319,2025-04-19,SCH0024,True,True,True,True,True,Azad Chokshi,Toilets locked,SCH0024,SCH0024,False,19-04-2025,2025-04-19,DASH_DD_MM_YYYY,False,False,Working,True,False,Functional,True,False,TRUE,True,False,Haan,True,False,Haan,True,False,5.0,0.0,100.0,0.0
INSP00478,2025-08-08,SCH0410,True,True,True,False,False,,,sch0410,SCH0410,True,08-08-2025,2025-08-08,DASH_MM_DD_AMBIGUOUS,True,False,1,True,False,Haan,True,False,Working,True,False,FALSE,False,False,FALSE,False,False,3.0,2.0,60.0,40.0
INSP02036,2025-12-06,SCH0171,True,False,True,False,False,Manan Mohan,No remarks,S0171,SCH0171,True,12-06-2025,2025-12-06,DASH_MM_DD_AMBIGUOUS,True,False,Y,True,False,FALSE,False,False,TRUE,True,False,No,False,False,na,False,False,2.0,3.0,40.0,60.0
INSP02296,2025-10-18,SCH0564,True,True,True,False,False,Garima Gera,Good condition,SCH-0564,SCH0564,True,18-10-2025,2025-10-18,DASH_DD_MM_YYYY,False,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,No,False,False,Under Repair,False,False,3.0,2.0,60.0,40.0
INSP01693,2025-09-20,SCH0243,True,True,True,False,False,Anjali Sandhu,Needs repair,S0243,SCH0243,True,20-Sep-25,2025-09-20,TEXT_MONTH,False,False,1,True,False,Working,True,False,Y,True,False,FALSE,False,False,Broken,False,False,3.0,2.0,60.0,40.0
INSP02821,2025-11-22,SCH0080,True,True,True,True,False,Vamakshi Guha,No remarks,sch0080,SCH0080,True,11-22-2025,2025-11-22,DASH_MM_DD_YYYY,False,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,Kharab,False,False,4.0,1.0,80.0,20.0
INSP01472,2026-03-03,SCH0257,True,True,True,True,False,Tanvi Kala,Average,SCH0257,SCH0257,False,03-03-2026,2026-03-03,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,Haan,True,False,FALSE,False,False,4.0,1.0,80.0,20.0
INSP01203,2025-09-17,SCH0208,True,True,True,False,True,Krish Agarwal,,SCH0208,SCH0208,False,09-17-2025,2025-09-17,DASH_MM_DD_YYYY,False,False,Haan,True,False,Available,True,False,Yes,True,False,FALSE,False,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP01670,2025-01-09,SCH0573,True,True,True,True,True,Eesha More,No remarks,SCH0573,SCH0573,False,01-09-2025,2025-01-09,DASH_MM_DD_AMBIGUOUS,True,False,Y,True,False,TRUE,True,False,TRUE,True,False,haan,True,False,Working,True,False,5.0,0.0,100.0,0.0
INSP02917,2026-01-24,SCH0282,True,True,True,,True,Kashvi Mahajan,Toilets locked,SCH0282,SCH0282,False,01-24-2026,2026-01-24,DASH_MM_DD_YYYY,False,False,TRUE,True,False,TRUE,True,False,1,True,False,,,True,TRUE,True,False,4.0,0.0,80.0,0.0
INSP01971,2025-05-07,SCH0008,True,True,True,False,False,,Toilets locked,8,SCH0008,True,05-07-2025,2025-05-07,DASH_MM_DD_AMBIGUOUS,True,False,1,True,False,Available,True,False,Working,True,False,FALSE,False,False,Nahi hai,False,False,3.0,2.0,60.0,40.0
INSP02152,2025-12-16,SCH0226,True,False,True,True,True,Samarth Subramaniam,Average,SCH0226,SCH0226,False,16.12.2025,2025-12-16,DOT_DD_MM_YYYY,False,False,Haan,True,False,FALSE,False,False,Hai,True,False,Haan,True,False,1,True,False,4.0,1.0,80.0,20.0
INSP00821,2025-06-20,SCH0303,,True,True,False,False,Dayamai Kashyap,,SCH-0303,SCH0303,True,06-20-2025,2025-06-20,DASH_MM_DD_YYYY,False,False,,,True,TRUE,True,False,Available,True,False,Nahi hai,False,False,0,False,False,2.0,2.0,40.0,40.0
INSP01998,2025-05-23,SCH0187,True,True,True,True,False,Imaran Sawhney,Average,S0187,SCH0187,True,23.05.2025,2025-05-23,DOT_DD_MM_YYYY,False,False,1,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,FALSE,False,False,4.0,1.0,80.0,20.0
INSP01249,2025-08-25,SCH0201,True,True,True,,True,,Good condition,SCH0201,SCH0201,False,08-25-2025,2025-08-25,DASH_MM_DD_YYYY,False,False,haan,True,False,Hai,True,False,Working,True,False,,,True,TRUE,True,False,4.0,0.0,80.0,0.0
INSP02315,2026-01-13,SCH0303,True,True,False,False,False,Gagan Karan,Toilets locked,SCH0303,SCH0303,False,13-Jan-26,2026-01-13,TEXT_MONTH,False,False,haan,True,False,TRUE,True,False,FALSE,False,False,FALSE,False,False,FALSE,False,False,2.0,3.0,40.0,60.0
INSP02831,2025-05-19,SCH0183,,False,True,True,False,Samar Sane,Needs repair,SCH0183,SCH0183,False,19-May-25,2025-05-19,TEXT_MONTH,False,False,,,True,Under Repair,False,False,Yes,True,False,Y,True,False,FALSE,False,False,2.0,2.0,40.0,40.0
INSP02191,2026-02-01,SCH0514,True,True,True,True,False,Oliver Balay,,S0514,SCH0514,True,02-01-2026,2026-02-01,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,TRUE,True,False,Haan,True,False,Yes,True,False,FALSE,False,False,4.0,1.0,80.0,20.0
INSP02749,2025-10-18,SCH0209,True,,True,True,True,Devansh Oak,Toilets locked,SCH0209,SCH0209,False,18-10-2025,2025-10-18,DASH_DD_MM_YYYY,False,False,TRUE,True,False,,,True,TRUE,True,False,Available,True,False,TRUE,True,False,4.0,0.0,80.0,0.0
INSP01047,2025-09-30,SCH0226,True,True,True,True,,Chandran Ramanathan,,SCH0226,SCH0226,False,30-09-2025,2025-09-30,DASH_DD_MM_YYYY,False,False,1,True,False,1,True,False,TRUE,True,False,TRUE,True,False,,,True,4.0,0.0,80.0,0.0
INSP01889,2025-06-24,SCH0071,True,True,False,,False,Harrison Dara,Average,SCH0071,SCH0071,False,24-06-2025,2025-06-24,DASH_DD_MM_YYYY,False,False,Yes,True,False,TRUE,True,False,na,False,False,,,True,FALSE,False,False,2.0,2.0,40.0,40.0
INSP00616,2025-09-11,SCH0103,True,True,True,True,True,Chanakya Agate,Good condition,sch_0103,SCH0103,True,09-11-2025,2025-09-11,DASH_MM_DD_AMBIGUOUS,True,False,Working,True,False,1,True,False,TRUE,True,False,Working,True,False,TRUE,True,False,5.0,0.0,100.0,0.0
INSP01319,2025-05-15,SCH0281,True,True,,,True,Kala Kumer,No remarks,SCH0281,SCH0281,False,15-May-25,2025-05-15,TEXT_MONTH,False,False,1,True,False,Hai,True,False,,,True,,,True,TRUE,True,False,3.0,0.0,60.0,0.0
INSP02137,2026-03-16,SCH0123,True,True,True,False,True,Faris Barman,Needs repair,SCH0123,SCH0123,False,16-03-2026,2026-03-16,DASH_DD_MM_YYYY,False,False,Functional,True,False,Yes,True,False,1,True,False,Under Repair,False,False,1,True,False,4.0,1.0,80.0,20.0
INSP02588,2026-03-06,SCH0215,True,True,True,False,False,,Average,SCH0215,SCH0215,False,06-Mar-26,2026-03-06,TEXT_MONTH,False,False,TRUE,True,False,Working,True,False,TRUE,True,False,N,False,False,Nahi,False,False,3.0,2.0,60.0,40.0
INSP01773,2025-08-04,SCH0101,True,True,True,False,True,Rachit Virk,No remarks,SCH0101,SCH0101,False,04-Aug-25,2025-08-04,TEXT_MONTH,False,False,Functional,True,False,TRUE,True,False,Working,True,False,Not Available,False,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP00132,2026-02-15,SCH0114,True,True,True,True,True,Benjamin Kari,Good condition,SCH-0114,SCH0114,True,15-02-2026,2026-02-15,DASH_DD_MM_YYYY,False,False,haan,True,False,H,True,False,Available,True,False,TRUE,True,False,haan,True,False,5.0,0.0,100.0,0.0
INSP00078,2025-04-26,SCH0434,True,True,True,True,False,Tarak Chokshi,No remarks,sch_0434,SCH0434,True,26-04-2025,2025-04-26,DASH_DD_MM_YYYY,False,False,TRUE,True,False,TRUE,True,False,Yes,True,False,TRUE,True,False,FALSE,False,False,4.0,1.0,80.0,20.0
INSP02053,2026-10-01,SCH0449,True,True,True,True,False,Ekbal Kalita,No remarks,S0449,SCH0449,True,10-01-2026,2026-10-01,DASH_MM_DD_AMBIGUOUS,True,False,H,True,False,H,True,False,Working,True,False,TRUE,True,False,FALSE,False,False,4.0,1.0,80.0,20.0
INSP00725,2025-05-01,SCH0209,False,True,True,False,True,Tanay Kumer,Average,sch_0209,SCH0209,True,05-01-2025,2025-05-01,DASH_MM_DD_AMBIGUOUS,True,False,0,False,False,haan,True,False,Y,True,False,FALSE,False,False,TRUE,True,False,3.0,2.0,60.0,40.0
INSP01315,2025-07-10,SCH0375,,True,True,True,False,Jagat Thaker,No remarks,SCH0375,SCH0375,False,07-10-2025,2025-07-10,DASH_MM_DD_AMBIGUOUS,True,False,,,True,TRUE,True,False,TRUE,True,False,TRUE,True,False,Nahi hai,False,False,3.0,1.0,60.0,20.0
INSP01852,2025-05-30,SCH0465,True,True,True,True,False,Falak Gade,Average,SCH-0465,SCH0465,True,30.05.2025,2025-05-30,DOT_DD_MM_YYYY,False,False,H,True,False,Yes,True,False,TRUE,True,False,TRUE,True,False,No,False,False,4.0,1.0,80.0,20.0
INSP02420,2026-01-27,SCH0229,True,True,False,True,True,Samarth Chandran,No remarks,sch_0229,SCH0229,True,27-Jan-26,2026-01-27,TEXT_MONTH,False,False,TRUE,True,False,TRUE,True,False,FALSE,False,False,Yes,True,False,haan,True,False,4.0,1.0,80.0,20.0
INSP02616,2026-01-16,SCH0470,True,True,False,False,True,Ayaan Bora,Good condition,SCH0470,SCH0470,False,01-16-2026,2026-01-16,DASH_MM_DD_YYYY,False,False,TRUE,True,False,TRUE,True,False,FALSE,False,False,FALSE,False,False,Available,True,False,3.0,2.0,60.0,40.0
INSP01373,2025-05-12,SCH0239,True,True,True,True,False,Upkaar Morar,Average,SCH0239,SCH0239,False,12-May-25,2025-05-12,TEXT_MONTH,False,False,TRUE,True,False,TRUE,True,False,H,True,False,TRUE,True,False,FALSE,False,False,4.0,1.0,80.0,20.0
INSP01856,2025-08-25,SCH0473,True,,True,True,False,Janaki Oza,Needs repair,SCH-0473,SCH0473,True,08-25-2025,2025-08-25,DASH_MM_DD_YYYY,False,False,TRUE,True,False,,,True,TRUE,True,False,Yes,True,False,na,False,False,3.0,1.0,60.0,20.0
INSP01320,2025-04-20,SCH0125,False,False,False,True,False,Isaac Yogi,,sch_0125,SCH0125,True,04-20-2025,2025-04-20,DASH_MM_DD_YYYY,False,False,N,False,False,FALSE,False,False,Nahi,False,False,TRUE,True,False,FALSE,False,False,1.0,4.0,20.0,80.0
INSP02290,2025-10-04,SCH0521,True,True,True,True,True,Matthew Batta,Good condition,SCH0521,SCH0521,False,10-04-2025,2025-10-04,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,Available,True,False,TRUE,True,False,TRUE,True,False,TRUE,True,False,5.0,0.0,100.0,0.0
INSP00376,2025-08-05,SCH0132,True,,True,,True,Harish Khosla,Good condition,sch_0132,SCH0132,True,08-05-2025,2025-08-05,DASH_MM_DD_AMBIGUOUS,True,False,Y,True,False,,,True,H,True,False,,,True,1,True,False,3.0,0.0,60.0,0.0
INSP01909,2025-09-29,SCH0093,False,False,False,True,True,Udarsh Shere,No remarks,SCH-0093,SCH0093,True,29-09-2025,2025-09-29,DASH_DD_MM_YYYY,False,False,FALSE,False,False,FALSE,False,False,Nahi,False,False,TRUE,True,False,Hai,True,False,2.0,3.0,40.0,60.0
INSP00334,2025-09-12,SCH0456,True,False,False,True,False,Aachal Barad,Good condition,sch0456,SCH0456,True,12.09.2025,2025-09-12,DOT_DD_MM_AMBIGUOUS,True,False,Available,True,False,FALSE,False,False,FALSE,False,False,TRUE,True,False,FALSE,False,False,2.0,3.0,40.0,60.0
INSP02375,2026-12-03,SCH0288,False,True,True,False,True,Umang Ray,,SCH-0288,SCH0288,True,12-03-2026,2026-12-03,DASH_MM_DD_AMBIGUOUS,True,False,0,False,False,H,True,False,TRUE,True,False,Nahi hai,False,False,Available,True,False,3.0,2.0,60.0,40.0
INSP02425,2026-11-01,SCH0560,True,True,False,True,False,Thomas Khurana,Toilets locked,SCH0560,SCH0560,False,11-01-2026,2026-11-01,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,haan,True,False,N,False,False,Available,True,False,FALSE,False,False,3.0,2.0,60.0,40.0
INSP01605,2025-12-20,SCH0130,,True,True,False,False,Aishani Chokshi,Needs repair,sch_0130,SCH0130,True,20-Dec-25,2025-12-20,TEXT_MONTH,False,False,,,True,TRUE,True,False,Hai,True,False,FALSE,False,False,FALSE,False,False,2.0,2.0,40.0,40.0
INSP01119,2025-10-03,SCH0547,False,True,,False,False,Upadhriti Mallick,Good condition,SCH0547,SCH0547,False,03-Oct-25,2025-10-03,TEXT_MONTH,False,False,na,False,False,TRUE,True,False,,,True,FALSE,False,False,FALSE,False,False,1.0,3.0,20.0,60.0
INSP02971,2025-10-16,SCH0249,False,True,True,True,False,Aadi Shetty,Needs repair,SCH0249,SCH0249,False,16-Oct-25,2025-10-16,TEXT_MONTH,False,False,Nahi,False,False,haan,True,False,TRUE,True,False,TRUE,True,False,Nahi,False,False,3.0,2.0,60.0,40.0
INSP01944,2025-10-24,SCH0466,True,,True,True,False,Tejas Bajaj,Average,SCH-0466,SCH0466,True,24-10-2025,2025-10-24,DASH_DD_MM_YYYY,False,False,TRUE,True,False,,,True,Working,True,False,TRUE,True,False,FALSE,False,False,3.0,1.0,60.0,20.0
INSP02385,2025-09-10,SCH0112,,,True,True,False,Widisha Lad,No remarks,SCH-0112,SCH0112,True,09-10-2025,2025-09-10,DASH_MM_DD_AMBIGUOUS,True,False,,,True,,,True,TRUE,True,False,TRUE,True,False,0,False,False,2.0,1.0,40.0,20.0
INSP02653,2025-09-17,SCH0591,True,False,True,True,True,Ekaraj Pillay,Average,SCH0591,SCH0591,False,17-09-2025,2025-09-17,DASH_DD_MM_YYYY,False,False,Haan,True,False,0,False,False,TRUE,True,False,haan,True,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP01343,2025-05-13,SCH0565,True,True,True,,False,,Needs repair,sch0565,SCH0565,True,05-13-2025,2025-05-13,DASH_MM_DD_YYYY,False,False,Functional,True,False,Hai,True,False,TRUE,True,False,,,True,0,False,False,3.0,1.0,60.0,20.0
INSP00321,2025-10-20,SCH0407,False,True,False,False,True,Tamanna Om,,sch0407,SCH0407,True,10-20-2025,2025-10-20,DASH_MM_DD_YYYY,False,False,na,False,False,TRUE,True,False,Nahi hai,False,False,na,False,False,TRUE,True,False,2.0,3.0,40.0,60.0
INSP01620,2025-08-31,SCH0170,True,False,False,True,False,Harsh Shankar,Toilets locked,SCH0170,SCH0170,False,31-08-2025,2025-08-31,DASH_DD_MM_YYYY,False,False,TRUE,True,False,0,False,False,No,False,False,TRUE,True,False,FALSE,False,False,2.0,3.0,40.0,60.0
INSP02574,2025-09-14,SCH0237,False,False,True,False,True,Brijesh Pandey,Average,S0237,SCH0237,True,14.09.2025,2025-09-14,DOT_DD_MM_YYYY,False,False,FALSE,False,False,FALSE,False,False,Y,True,False,FALSE,False,False,Haan,True,False,2.0,3.0,40.0,60.0
INSP02061,2025-06-12,SCH0494,,False,True,True,False,,Good condition,SCH0494,SCH0494,False,06-12-2025,2025-06-12,DASH_MM_DD_AMBIGUOUS,True,False,,,True,na,False,False,TRUE,True,False,1,True,False,FALSE,False,False,2.0,2.0,40.0,40.0
INSP02220,2026-03-18,SCH0477,True,True,True,False,False,Nihal Merchant,Toilets locked,SCH0477,SCH0477,False,18.03.2026,2026-03-18,DOT_DD_MM_YYYY,False,False,TRUE,True,False,1,True,False,TRUE,True,False,FALSE,False,False,No,False,False,3.0,2.0,60.0,40.0
INSP01674,2025-07-07,SCH0260,False,,True,False,True,Charles Kala,Toilets locked,SCH0260,SCH0260,False,07-07-2025,2025-07-07,DASH_MM_DD_AMBIGUOUS,True,False,FALSE,False,False,,,True,Yes,True,False,FALSE,False,False,TRUE,True,False,2.0,2.0,40.0,40.0
INSP01943,2026-05-01,SCH0457,True,True,True,False,False,Riya Ravi,Average,SCH0457,SCH0457,False,05-01-2026,2026-05-01,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,TRUE,True,False,Yes,True,False,N,False,False,FALSE,False,False,3.0,2.0,60.0,40.0
INSP00261,2025-09-07,SCH0508,True,True,True,False,True,Jai Rai,Toilets locked,SCH0508,SCH0508,False,09-07-2025,2025-09-07,DASH_MM_DD_AMBIGUOUS,True,False,Yes,True,False,H,True,False,1,True,False,FALSE,False,False,TRUE,True,False,4.0,1.0,80.0,20.0
INSP02478,2026-02-15,SCH0452,False,True,True,False,False,Arjun Andra,Average,sch0452,SCH0452,True,15-02-2026,2026-02-15,DASH_DD_MM_YYYY,False,False,FALSE,False,False,Available,True,False,TRUE,True,False,na,False,False,FALSE,False,False,2.0,3.0,40.0,60.0
INSP02040,2025-12-11,SCH0045,True,False,True,True,True,Noah Parmar,No remarks,SCH0045,SCH0045,False,12-11-2025,2025-12-11,DASH_MM_DD_AMBIGUOUS,True,False,TRUE,True,False,0,False,False,haan,True,False,Hai,True,False,Working,True,False,4.0,1.0,80.0,20.0
INSP00690,2025-09-23,SCH0218,True,True,True,True,True,Anusha Kadakia,Average,SCH0218,SCH0218,False,23-09-2025,2025-09-23,DASH_DD_MM_YYYY,False,False,Available,True,False,Working,True,False,Available,True,False,TRUE,True,False,Haan,True,False,5.0,0.0,100.0,0.0
INSP00902,2025-09-29,SCH0592,True,False,True,True,True,Manbir Sagar,No remarks,SCH0592,SCH0592,False,09-29-2025,2025-09-29,DASH_MM_DD_YYYY,False,False,TRUE,True,False,0,False,False,TRUE,True,False,TRUE,True,False,Yes,True,False,4.0,1.0,80.0,20.0
INSP02027,2025-06-06,SCH0355,False,True,True,False,True,Eiravati Bava,Good condition,SCH0355,SCH0355,False,06-06-2025,2025-06-06,DASH_MM_DD_AMBIGUOUS,True,False,N,False,False,TRUE,True,False,Haan,True,False,FALSE,False,False,Hai,True,False,3.0,2.0,60.0,40.0
INSP00139,2026-03-27,SCH0517,True,True,True,True,False,Brinda Krishna,Good condition,SCH0517,SCH0517,False,27.03.2026,2026-03-27,DOT_DD_MM_YYYY,False,False,Y,True,False,Hai,True,False,H,True,False,TRUE,True,False,FALSE,False,False,4.0,1.0,80.0,20.0
INSP01918,2025-07-27,SCH0025,False,True,False,True,True,Chatura Palla,Average,SCH0025,SCH0025,False,27-07-2025,2025-07-27,DASH_DD_MM_YYYY,False,False,FALSE,False,False,Yes,True,False,Kharab,False,False,TRUE,True,False,TRUE,True,False,3.0,2.0,60.0,40.0
INSP01829,2025-12-28,SCH0558,True,False,True,True,True,,Good condition,SCH0558,SCH0558,False,28-12-2025,2025-12-28,DASH_DD_MM_YYYY,False,False,Hai,True,False,FALSE,False,False,Yes,True,False,TRUE,True,False,Y,True,False,4.0,1.0,80.0,20.0
INSP01574,2025-12-29,SCH0125,True,True,True,False,False,Hritik Tella,No remarks,SCH0125,SCH0125,False,29.12.2025,2025-12-29,DOT_DD_MM_YYYY,False,False,Y,True,False,Y,True,False,Working,True,False,FALSE,False,False,FALSE,False,False,3.0,2.0,60.0,40.0
INSP00320,2025-06-23,SCH0452,True,False,True,True,False,,,452,SCH0452,True,23-Jun-25,2025-06-23,TEXT_MONTH,False,False,TRUE,True,False,N,False,False,Haan,True,False,TRUE,True,False,FALSE,False,False,3.0,2.0,60.0,40.0
INSP00654,2025-11-28,SCH0506,True,True,False,True,False,Peter Jhaveri,,SCH0506,SCH0506,False,28-11-2025,2025-11-28,DASH_DD_MM_YYYY,False,False,1,True,False,TRUE,True,False,N,False,False,TRUE,True,False,0,False,False,3.0,2.0,60.0,40.0
